,Year,Waste_types,Haz_NonHaz,A,B,C10_C12,C13_C15,C16,C17_C18,C19,C20_C22,C23,C24_C25,C26_C30,C31_C33,D,E36_E37_E39,F,G_U_X_G4677,EP_HH,Total_waste_gen,Energy_recovery,Incineration,No_backfilling,Backfilling,Deposit_land,Treated_waterbodies,d`
15,2010,Textile wastes,Total,0.0,0.0,1603.9031287926302,4660.781099734317,0.0,134.29201758289358,0.0,138.555624623527,0.933746513639621,57.23716845401002,29.34197600448556,200.18222721724842,14.29683011595392,0.0,0.0,2162.2721809612926,116472.30439999973,125474.10039999973,0.0,0.0,106542.28299999997,0.0,2243.0,0.0,108785.28299999997
16,2010,Waste containing PCB,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.222000000001,0.0,0.0,0.0,0.0,0.0,0.0,3974.222000000001,0.0,0.0,0.0,0.0,5.52,0.0,5.52
17,2010,Discarded equipment,Total,9.3965284301398,0.0,1343.8184669347565,2285.5451346308405,52.02695809630207,4328.939732454948,21.58832314606629,784.5758259046995,473.9299151161798,1321.0951081287467,1486.2613284387076,3770.7212701890962,279.0211754982968,72.64876075286723,0.0,102754.3590007085,275729.2457999997,394713.17332842975,0.0,0.0,222979.662,0.0,6202.33,0.0,229181.992
18,2010,Discarded vehicles,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200014.5300000005,306.9699999999999,1200321.5000000005,0.0,0.0,315927.071,0.0,14.2,0.0,315941.271
19,2010,Batteries & accumulators wastes,Total,3109.5671487179484,0.0,4.794293149495863,2.4474298034001376,1.850104136197728,0.6242177840390857,0.0812188814779942,64.79501268787189,0.8034392012488701,2.194807654291064,252.06827109574436,5.362988808889144,5.350634054103489,1.083694504393966,0.0,82902.44088823885,9923.871999999996,96277.33614871795,0.0,0.0,4919.147,0.0,92.79794871794873,0.0,5011.944948717949
20,2010,Animal & mixed food waste,Total,14347.795925228798,0.0,862881.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462583.216,125299.12200000002,1465111.1549252288,74496.0,446736.565,613449.308,0.0,48047.826,0.0,1182729.699
21,2010,Vegetal wastes,Total,0.0,0.0,186539.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142257.837,3480700.867900002,3809498.0829000017,0.0,45384.0,4247954.633,0.0,139569.5,0.0,4432908.133
22,2010,"Animal faeces, urine & manure",Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307524.0,3988.35,0.0,2499.88,1643.0400000000004,315655.27
23,2010,Household & similar wastes,Total,477.7844226348037,0.0,493141.3065156188,50.093472001006276,35.24298087755151,164389.18992984988,16.038758016856715,493032.0418482659,51.75682111599537,328886.8137800264,164539.64515152347,114.63751346739586,47.59284294264562,3.1662596478044804,0.0,8102782.079926624,12965087.3446,22712654.734822616,0.0,4027762.0,704270.8,0.0,10707229.747000001,477.7844226348037,15439740.331422633
24,2010,Mixed & undifferentiated materials,Total,2986.1538461538453,3049.0,310164.6984835404,1736.3851135109514,377.70782424829076,154892.1228342572,502.36156868215033,1223965.006431973,1417.1157914623084,17216.5081137882,7164.903702269794,1827.0507835847266,11089.492838406253,288.25052822946765,0.0,157903.17298604693,2339634.5399999986,4234214.470846152,0.0,148706.60499999998,281761.2720000001,0.0,362632.7738461538,3049.0,796149.650846154
25,2010,Sorting residues,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204267.0,0.0,257289.8,0.0,10027156.553,0.0,10488713.353
26,2010,Common sludges,Total,0.0,0.0,13236.234613727043,0.11461239279390467,2.3372825143835225,1587.9002563579288,0.6224124800246205,90.3852603750252,20.051886674542985,47.515359681063174,69.70253223738206,7.549407853656752,24.02003737310441,0.0,0.0,136969.79341870046,0.0,152056.22708036745,0.0,182830.0,1014282.2536822407,18431.538020289838,33041.8,0.0,1248585.5917025306
27,2010,Mineral waste from construction & demolition,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51072799.55776706,0.0,0.0,51072799.55776706,0.0,0.0,46109408.56695101,620493.1891116598,1821672.71,0.0,48551574.46606267
28,2010,Other mineral wastes,Total,0.0,12612182.0,49720.9827582158,0.5132196882031715,43.83288603219166,4.726416223618495,86.04196429547683,94218.69318975548,105943.3239487643,75115.74808237064,322.9323960965102,38.730576285088866,910.5439288380785,594.7518615707585,0.0,10812.523771863847,0.0,12949995.345,0.0,0.0,66694.68,86776.81699999998,751838.39,12612182.0,13517491.887
29,2010,Combustion wastes,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14906.235,232577.432,0.0,0.0,2054342.021,0.0,0.0,0.0,0.0,2301825.688,0.0,0.0,18567.294,0.0,2217196.732,0.0,2235764.026
30,2010,Soils,Total,0.0,0.0,0.0,0.0,0.0,0.0,445.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36534288.58104701,409213.14500000014,0.0,36943946.91104701,0.0,0.0,9856335.107354196,9919894.49406591,14904084.961,0.0,34680314.56242011
31,2010,Dredging spoils,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11095337.729482433,0.0,0.0,11095337.729482433,0.0,0.0,887.9973821989529,0.0,350119.341,11095337.729482433,11446345.067864632
32,2010,Mineral waste from waste treatment & stabilised waste,Total,20918.73037606716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20918.73037606716,6929.0,0.0,5555.494,325.113,1459311.998,0.0,1472121.6050000002
33,2012,Spent solvents,Total,0.0,0.0,18.99437892380745,12.665725905283654,22.629330886842478,961.7817005302918,25.497205752263252,43831.7921652542,13.248986629122586,469.2848413890692,493.3297484734642,113.72694831139816,2.7906218633374764,0.6257881649996261,0.0,1451.2575579159256,0.0,47417.625,0.0,0.0,31.32,0.0,11.58,0.0,42.9
34,2012,"Acid, alkaline or saline wastes",Total,0.0,0.0,5799.6590110650595,3.5683993594219388,30.912451667056594,12862.910973669404,3359.9106962588403,87845.2315274004,4548.556574883276,32458.433155738097,8190.856925638963,1866.9203039406714,61.44796683044175,244.29608096675415,0.0,15340.451932581584,0.0,172613.156,0.0,0.0,944.371,0.0,76531.224,0.0,77475.595
35,2012,Used oils,Total,22067.114677993133,4639.084,4554.612351819166,57.775083103169145,65.8964668806383,2900.7706465894557,3251.8215985135744,38932.48148386081,14792.60987479527,17499.564165892683,7072.394843809734,3049.8987306890886,24100.53047593093,21.308893555614,0.0,57500.165384559856,5053.006999999996,205559.0356779931,101054.0,1285.0,2531.017,0.0,402.56,0.0,105272.577
36,2012,Chemical wastes,Total,95280.94220781408,566.3959999999998,926.0527802593405,3629.5247815361863,616.6870870713948,34545.75877189901,6513.674480680269,401121.78761672456,4767.807000056575,92954.93100572207,11620.058489318235,2706.360203234928,1069.2520945009976,13.306395654798715,0.0,94707.29629334147,4924.374,755964.2092078137,0.0,128680.0,114099.911,0.0,28030.13100000001,0.0,270810.042
37,2012,Industrial effluent sludges,Total,0.0,15265.453000000001,66167.90784882406,1298.8224510478474,20.34881122511004,81079.2266500511,1461.7505493820136,27349.486007385556,6601.361308758725,22490.134435521846,2939.6476480000665,204.08519651197452,4676.08153327405,11836.41385616462,0.0,11356.104613853091,0.0,252746.82391000012,0.0,0.0,7209.14661,190.5552,12941.45667,0.0,20341.15848
38,2012,Sludges & liquid wastes from waste treatment,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.6989,67.7538,91212.69330000001,0.0,91654.146
39,2012,Health care & biological wastes,Total,1015.1485332066051,3.763999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236922.45700000005,0.0,237941.36953320663,0.0,106892.0,119.79,0.0,104827.695,0.0,211839.485
40,2012,"Metallic wastes, ferrous",Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218415.57100000003,0.0,0.0,0.0,0.0,1204832.6620000005,1098686.142,10721.123,2532655.498000001,0.0,0.0,8555183.762000002,229660.92,1800.726,0.0,8786645.408000002
41,2012,"Metallic wastes, non-ferrous",Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35310.91900000001,0.0,0.0,0.0,0.0,271750.1169999998,135013.93100000007,2755.8810000000008,444830.8479999998,0.0,5140.0,1511666.59,2823.33,1580.81,0.0,1521210.73
42,2012,"Metallic wastes, mixed",Total,4254.297679218653,3183.436,638.8392262725356,75.62540195966737,114.2686630235905,863.567869617513,159.3251006198285,1413.8069158808587,218.08598510750446,13833.807441976687,10262.448244278221,997.5563091260113,577.2275973221335,16.4107807236107,507480.92900000006,2471560.1459280867,254269.181,3269918.959143213,0.0,0.0,3885315.57,0.0,338.426,0.0,3885653.996
43,2012,Glass wastes,Total,0.0,0.0,2323.696360732159,27.567251303616363,69.70097254165235,67.59818658511372,0.057904244755649335,1102.1370025183817,29416.425499354267,32.67614921132945,147.17788459076164,36.31472904109656,2.7052895573801594,0.0,82377.37299999998,387773.24698609614,576669.5340000002,1080046.2112157769,0.0,0.0,1284459.586488372,210.9,40203.053,0.0,1324873.539488372
44,2012,Paper & cardboard wastes,Total,5678.318361562936,0.0,52533.39786388689,4966.2476914502,1675.903619438444,951804.0098872968,427.09285486767675,35700.481749480765,5521.053140040108,11116.797702102012,37405.15098900993,26360.510592982213,1440.5548463705386,575.683579804922,0.0,3804527.0164912688,1096804.3229999992,6036536.542369561,0.0,0.0,4248169.345000001,0.0,4104.416,0.0,4252273.761000001
45,2012,Rubber wastes,Total,10695.843824189926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173011.215,7429.533000000005,191136.59182418993,118604.0,0.0,20831.022,0.0,1837.9,0.0,141272.922
46,2012,Plastic wastes,Total,82293.32053189361,0.0,37923.08353034357,4262.439602973981,2642.385629887477,15141.977157964755,5664.871541563186,96030.58992295155,2898.2012251217266,8333.671333103915,25296.77024356253,21206.7572854016,781.9910181206861,2726.60671141405,37622.37000000002,539986.5824674171,98444.751,981256.36920172,0.0,0.0,366880.85047826095,220.0,115847.954,0.0,482948.8044782609
47,2012,Wood wastes,Total,0.0,0.0,24688.680115044186,2704.824921541821,120360.52768662016,49183.30555411399,437.91610769690885,38949.7230101571,5908.1299875663535,54897.25259871429,56325.6591816833,25944.62420037446,1358.764070582424,746.0783915098762,414777.06900000013,1047031.8281743948,627005.6860000006,2470320.069000001,202155.0,0.0,2155236.4740000004,62166.8,19823.014,0.0,2439381.288
48,2012,Textile wastes,Total,0.0,0.0,317.59705857482726,3439.309445921939,0.0,26.5918489768844,0.0,27.43610760492475,0.1848959209959776,11.333824353737366,5.810154681107694,39.639106253888826,2.830988424587102,0.0,0.0,428.1625692871077,89555.48899999994,93854.38499999992,0.0,0.0,391932.749,0.0,3659.775,0.0,395592.524
49,2012,Waste containing PCB,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617.430999999999,0.0,0.0,0.0,0.0,0.0,0.0,4617.430999999999,0.0,0.0,5296.901000000002,0.0,0.0,0.0,5296.901000000002
50,2012,Discarded equipment,Total,9.078134985754101,0.0,1672.5831439568753,2844.702882864751,64.75533361415725,5388.013192157498,26.86989819597235,976.5220034202404,589.8766886634255,1644.3005240582895,1849.8745973716607,4693.226795330343,347.2836000014147,90.42225245033859,0.0,126534.56908791492,254813.132,401545.2101349856,0.0,0.0,283078.81,0.0,552.0550000000001,0.0,283630.865
51,2012,Discarded vehicles,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192260.542999997,320.2199999999997,1192580.762999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2012,Batteries & accumulators wastes,Total,3176.158287179487,0.0,5.96624262017238,3.045696111524064,2.3023561148530924,0.7768058045835533,0.10107257464798383,80.63394419543201,0.9998373181899228,2.7313212942535383,313.68554556634405,6.6739540961249935,6.6585792614485415,1.3486001247215649,0.0,78098.56204491765,6642.382000000001,88342.02628717944,0.0,0.0,78718.46100000001,0.0,14.24,0.0,78732.70100000002
53,2012,Animal & mixed food waste,Total,14169.24363308298,12.0,870543.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658923.2920000001,232710.23799999995,1776358.1276330831,121445.0,253006.0,721302.258,0.0,89510.587,0.0,1185263.845
54,2012,Vegetal wastes,Total,0.0,0.0,225526.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80902.22899999998,3743378.6419999977,4049807.6239999975,43114.0,0.0,3420307.3259999994,1014.54,99813.124,0.0,3564248.9899999993
55,2012,"Animal faeces, urine & manure",Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293020.0,0.0,12564.78,175.22,2668.96,0.0,308428.96
56,2012,Household & similar wastes,Total,776.9898305004301,0.0,451465.8733841968,325.8878611738364,229.27657438767602,150545.57720611687,104.34167042550293,450755.0416665477,336.70893753001906,301796.58162584767,151524.37800460515,745.7852806334932,309.6197802669684,20.5984042097002,0.0,7332990.082004048,12327236.617000002,21169163.35923049,0.0,5131633.0,377591.567,5686.3,8049620.318,0.0,13564531.185
57,2012,Mixed & undifferentiated materials,Total,8946.583132696625,3055.200000000001,83651.69637892573,793.353092770436,173.07280061067604,116272.05774441446,228.29445587492157,2075807.3554682352,657.228002250928,5114.784345886855,3283.0930953722386,837.1888948878976,429.01133854444396,132.0817917856687,0.0,72405.11259044053,2594935.6460000044,4966721.759132701,64645.0,0.0,143201.45799999998,0.0,317986.909,0.0,525833.367
58,2012,Sorting residues,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274854.0,0.0,494781.263,49583.47,8270344.385,0.0,9089563.118
59,2012,Common sludges,Total,0.0,0.0,31391.46527568737,0.19088890466895325,3.892784089019521,3369.5763453229033,1.03663865370853,150.53820036923864,33.39676094828948,79.13764596800098,116.09076215145453,12.573668178057368,40.00578395134135,933342.3513687322,0.0,187156.53834863185,0.0,1155696.794471588,29582.0,161204.0,751207.0378844904,3140.73,1790.326,0.0,946924.0938844904
60,2012,Mineral waste from construction & demolition,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48238517.54800322,0.0,0.0,48238517.54800322,0.0,0.0,43398523.798,658030.25,1959300.322,0.0,46015854.37
61,2012,Other mineral wastes,Total,21292.98434055805,11751929.467,19299.71528116216,0.6017751320678315,51.39619813356439,5.541953694593248,100.8884024082657,102700.09084229416,68763.83928418306,147253.65616988568,378.65399511529847,45.4134909372297,1067.6571955929708,697.3755845131276,0.0,12678.211826947849,0.0,12126265.493340556,0.0,0.0,11927.061000000003,150470.03999999998,755828.4909999998,11751923.5,12670149.092
62,2012,Combustion wastes,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.74,256394.898,0.0,0.0,3386731.8119999995,0.0,0.0,0.0,0.0,3644927.4499999993,0.0,0.0,10132.652000000002,371806.955,3239379.374000001,0.0,3621318.981
63,2012,Soils,Total,0.0,0.0,0.0,0.0,0.0,0.0,1631.6799999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38401457.34529291,407415.2099999998,0.0,38810504.23529291,0.0,0.0,9326561.538048947,10457623.874999998,16368910.054000005,0.0,36153095.46704895
64,2012,Dredging spoils,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10941168.871727748,0.0,0.0,10941168.871727748,0.0,0.0,1477.5115183246076,4368.952879581152,189169.9633507853,10941168.871727748,11136185.29947644
65,2012,Mineral waste from waste treatment & stabilised waste,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11150.7,25327.5,1485867.6680000003,0.0,1522345.8680000002
66,2014,Spent solvents,Total,0.0,0.0,18.065464014482792,12.046312041949024,21.522649645347318,914.7460293603119,24.25027187438271,40845.23233988203,12.601048559517732,446.3345944957645,469.2035919716584,108.16516299047672,2.6541472639025647,0.5951841658439355,0.0,1380.284203734363,0.0,44255.70100000003,0.0,0.0,0.0,0.0,15.5,0.0,15.5
67,2014,"Acid, alkaline or saline wastes",Total,0.0,0.0,4810.768908256678,2.959957586781912,25.64162152880661,10672.397659279928,2019.0402510560425,72866.88885749158,3772.989844083349,26102.332698039678,6794.247688469968,1548.5948631213644,60.74380740027276,202.6415671130968,0.0,12724.777276572488,0.0,141604.02500000002,0.0,0.0,1590.701,0.0,36543.042,0.0,38133.743
68,2014,Used oils,Total,20590.607346752477,1178.7669999999996,4656.623089121313,59.069085395744715,67.37236573938868,2965.739897437955,3455.131135435557,39804.46154152355,15123.923480298516,17715.790182415174,7230.796955071905,3118.2080387447345,24640.315795364437,21.7861539182512,0.0,58788.0102795335,4613.840000000002,204030.44234675253,0.0,0.0,3600.958269661693,0.0,365.67,0.0,3966.6282696616936
69,2014,Chemical wastes,Total,105708.13654654393,496.41099999999994,602.6848156716301,3113.6160280515546,485.7046780334735,27213.549050399975,5207.353593173212,572520.605782742,3755.217684335064,73121.86251286027,9152.132076248581,2131.56908608968,842.1463805451701,10.484567382050736,0.0,76386.63274446732,6871.6579999999985,887619.7645465441,0.0,133662.0,15547.540651509626,0.0,22921.964,0.0,172131.50465150966
70,2014,Industrial effluent sludges,Total,0.0,14772.621,73732.9894894079,2302.554093087077,22.675323022316903,92593.21063459266,1517.1794829322598,30009.729084071405,6551.523716860541,25280.925922782368,3275.742216721811,227.41858007270503,5889.93143865091,13189.689788028832,0.0,12654.46602976925,0.0,282020.6568000001,0.0,0.0,6727.689460000001,79.6716,91564.115,0.0,98371.47605999999
71,2014,Sludges & liquid wastes from waste treatment,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90827.9,0.0,324.5994,89.28629999999998,368041.519,0.0,459283.3047
72,2014,Health care & biological wastes,Total,1024.5644123110526,2.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262931.6030000001,0.0,263958.17941231123,0.0,101484.24,14.74,0.0,122488.59,0.0,223987.57
73,2014,"Metallic wastes, ferrous",Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478099.38599999994,0.0,0.0,0.0,0.0,1216652.826,754427.2320000003,9668.776999999998,2458848.221,0.0,0.0,8312312.3259999985,1425.0,23470.211,0.0,8337207.536999999
74,2014,"Metallic wastes, non-ferrous",Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47918.61,0.0,0.0,0.0,0.0,336299.9430000003,136036.607,2717.043,522972.2030000002,0.0,0.0,1659529.458,0.0,199.52,0.0,1659728.978
75,2014,"Metallic wastes, mixed",Total,4449.413265845111,2117.978,1308.4080466944533,154.88855472428148,234.03390405037553,1768.675283243038,326.31409456133616,2895.62110330029,446.66239337065076,28333.05193094411,21018.54317860983,2043.0973055722727,1182.2211317815786,33.61095666681913,399212.48299999983,2256221.919580488,260138.07899999985,2981885.000729852,0.0,0.0,3504729.762,41.7,2713.141,0.0,3507484.603
76,2014,Glass wastes,Total,0.0,0.0,1926.3074628434372,22.85281451295331,57.781001788084545,56.03782554987481,0.04800170137890794,913.6541111413171,31203.758668128638,27.088009925245515,122.00813421395765,30.104334948891697,2.2426421763176707,0.0,82747.39499999987,359608.8827706661,486778.844,963497.004777596,0.0,0.0,1195327.6068181815,164.23,78705.607,0.0,1274197.443818182
77,2014,Paper & cardboard wastes,Total,5629.013397077135,0.0,51794.14606419781,4896.362481414511,1652.3202454867856,964525.1406420529,421.0827893772752,35198.10333010933,5443.3606884585715,10960.361738653552,36878.78440488165,25989.564572184634,1420.2833085292316,567.5825404713368,0.0,3855449.3795361775,970412.75,5971238.235739073,0.0,0.0,4152293.433415765,1.84,2742.631,0.0,4155037.904415765
78,2014,Rubber wastes,Total,11315.604677009713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280831.536,7016.720000000001,299163.8606770097,212401.21,0.0,6950.635323644852,1.99,6417.87,0.0,225771.70532364486
79,2014,Plastic wastes,Total,82267.84698476296,0.0,37169.61777669514,4177.752336832609,2589.886020290596,14841.132390900277,5552.320390442517,93660.23355612447,2840.6190042940375,8168.095768906155,24794.167388465412,20785.415878717205,766.4542158102106,2672.4337753163136,17746.218000000008,590659.9112803943,88135.45999999996,996827.5647679522,0.0,0.0,507156.3968697175,7.33,64515.86,0.0,571679.5868697175
80,2014,Wood wastes,Total,0.0,0.0,26586.98094955409,2912.7976192251313,129614.9912336746,52702.77979547616,471.5872682778999,41944.548628601406,6362.4032834059335,59118.27615829042,60656.51224189835,27939.493976365666,1463.2387916719872,803.4440030619487,524275.94600000023,1081012.054050497,670719.1699999996,2686584.2240000004,213509.0,102030.0,2254783.846741104,80096.11,22442.431,0.0,2672861.387741104
81,2014,Textile wastes,Total,0.0,0.0,1278.8510479500396,4373.130909012658,0.0,107.07597256605445,0.0,110.47550351906513,0.7445104919688162,45.637302867664296,23.39543834577355,159.6126639209579,11.399389307205,0.0,0.0,1724.059262018613,112970.603,120804.985,0.0,3545.0,90234.12202312768,0.0,3804.47,0.0,97583.59202312767
