"","Year","EWC-STAT code","EWC-STAT description","Hazardous/Non-hazardous split","A","B","C10-C12","C13-C15","C16","C17_C18","C19","C20-C22","C23","C24_C25","C26-C30","C31-C33","D","E36_E37_E39","F","G-U_X_G4677","EP_HH","Total waste generation"
"119","2012","03.3","Sludges & liquid wastes from waste treatment","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","2012","03.3","Sludges & liquid wastes from waste treatment","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","2012","05","Health care & biological wastes","Hazardous","20.471424609679627","3.763999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","130152.99300000002","0","130177.2284246097"
"122","2012","05","Health care & biological wastes","Non-hazardous","994.67710859692534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106769.46400000005","0","107764.14110859697"
"123","2012","05","Health care & biological wastes","Total","1015.148533206605","3.763999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","236922.45700000005","0","237941.36953320666"
"124","2012","06.1","Metallic wastes, ferrous","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"125","2012","06.1","Metallic wastes, ferrous","Non-hazardous","0","0","0","0","0","0","0","0","0","218415.57100000003","0","0","0","0","1204832.6620000005","1098686.142","10721.123000000001","2532655.4980000006"
"126","2012","06.1","Metallic wastes, ferrous","Total","0","0","0","0","0","0","0","0","0","218415.57100000003","0","0","0","0","1204832.6620000005","1098686.142","10721.123000000001","2532655.4980000006"
"127","2012","06.2","Metallic wastes, non-ferrous","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"128","2012","06.2","Metallic wastes, non-ferrous","Non-hazardous","0","0","0","0","0","0","0","0","0","35310.919000000009","0","0","0","0","271750.11699999979","135013.93100000007","2755.8810000000003","444830.84799999982"
"129","2012","06.2","Metallic wastes, non-ferrous","Total","0","0","0","0","0","0","0","0","0","35310.919000000009","0","0","0","0","271750.11699999979","135013.93100000007","2755.8810000000003","444830.84799999982"
"130","2012","06.3","Metallic wastes, mixed","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"131","2012","06.3","Metallic wastes, mixed","Non-hazardous","4254.2976792186528","3183.4359999999997","638.83922627253571","75.625401959667386","114.26866302359051","863.56786961751288","159.3251006198285","1413.8069158808587","218.08598510750446","13833.807441976689","10262.448244278221","997.55630912601146","577.22759732213353","16.410780723610699","507480.92900000006","2471560.1459280867","254269.18100000001","3269918.9591432135"
"132","2012","06.3","Metallic wastes, mixed","Total","4254.2976792186528","3183.4359999999997","638.83922627253571","75.625401959667386","114.26866302359051","863.56786961751288","159.3251006198285","1413.8069158808587","218.08598510750446","13833.807441976689","10262.448244278221","997.55630912601146","577.22759732213353","16.410780723610699","507480.92900000006","2471560.1459280867","254269.18100000001","3269918.9591432135"
"133","2012","07.1","Glass wastes","Hazardous","0","0","0","0","0","0","0","0","4024.4490000000001","0","0","0","0","0","0","0","0","4024.4490000000001"
"134","2012","07.1","Glass wastes","Non-hazardous","0","0","2323.6963607321591","27.567251303616359","69.700972541652348","67.598186585113723","5.7904244755649335E-2","1102.1370025183817","25391.976499354267","32.676149211329452","147.17788459076164","36.314729041096555","2.7052895573801594","0","82377.372999999992","387773.24698609614","576669.53400000022","1076021.7622157768"
"135","2012","07.1","Glass wastes","Total","0","0","2323.6963607321591","27.567251303616359","69.700972541652348","67.598186585113723","5.7904244755649335E-2","1102.1370025183817","29416.425499354267","32.676149211329452","147.17788459076164","36.314729041096555","2.7052895573801594","0","82377.372999999992","387773.24698609614","576669.53400000022","1080046.2112157769"
"136","2012","07.2","Paper & cardboard wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"137","2012","07.2","Paper & cardboard wastes","Non-hazardous","5678.3183615629359","0","52533.397863886879","4966.2476914502013","1675.9036194384439","951804.00988729694","427.09285486767669","35700.481749480765","5521.0531400401078","11116.797702102011","37405.150989009941","26360.510592982213","1440.5548463705388","575.68357980492203","0","3804527.0164912688","1096804.3229999992","6036536.5423695613"
"138","2012","07.2","Paper & cardboard wastes","Total","5678.3183615629359","0","52533.397863886879","4966.2476914502013","1675.9036194384439","951804.00988729694","427.09285486767669","35700.481749480765","5521.0531400401078","11116.797702102011","37405.150989009941","26360.510592982213","1440.5548463705388","575.68357980492203","0","3804527.0164912688","1096804.3229999992","6036536.5423695613"
"139","2012","07.3","Rubber wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"140","2012","07.3","Rubber wastes","Non-hazardous","10695.843824189926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173011.215","7429.5330000000049","191136.59182418991"
"141","2012","07.3","Rubber wastes","Total","10695.843824189926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173011.215","7429.5330000000049","191136.59182418991"
"142","2012","07.4","Plastic wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"143","2012","07.4","Plastic wastes","Non-hazardous","82293.320531893623","0","37923.08353034356","4262.4396029739819","2642.3856298874766","15141.977157964757","5664.8715415631859","96030.589922951578","2898.2012251217266","8333.6713331039155","25296.770243562529","21206.757285401596","781.99101812068625","2726.6067114140501","37622.37000000001","539986.58246741712","98444.751000000004","981256.36920171988"
"144","2012","07.4","Plastic wastes","Total","82293.320531893623","0","37923.08353034356","4262.4396029739819","2642.3856298874766","15141.977157964757","5664.8715415631859","96030.589922951578","2898.2012251217266","8333.6713331039155","25296.770243562529","21206.757285401596","781.99101812068625","2726.6067114140501","37622.37000000001","539986.58246741712","98444.751000000004","981256.36920171988"
"145","2012","07.5","Wood wastes","Hazardous","0","0","1.2171458214907804","0.13334719943625725","5.9337442367737907","2.4096400571686827","2.1589155765439561E-2","1.9202117079214776","0.2912693466674573","2.7064209710884097","2.7768410622293378","1.2790635541667486","6.6986732510396135E-2","3.6781480115555501E-2","0","24.006958674665665","0","42.8"
"146","2012","07.5","Wood wastes","Non-hazardous","0","0","24687.462969222695","2704.6915743423847","120354.59394238341","49180.895914056826","437.89451854114344","38947.802798449178","5907.8387182196866","54894.546177743206","56322.882340621065","25943.345136820291","1358.6970838499135","746.04161002976059","414777.06900000019","1047007.8212157201","627005.68600000057","2470277.2690000003"
"147","2012","07.5","Wood wastes","Total","0","0","24688.680115044186","2704.8249215418209","120360.52768662017","49183.305554113991","437.91610769690885","38949.723010157097","5908.1299875663544","54897.252598714294","56325.659181683295","25944.624200374459","1358.764070582424","746.07839150987616","414777.06900000019","1047031.8281743948","627005.68600000057","2470320.0690000006"
"148","2012","07.6","Textile wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"149","2012","07.6","Textile wastes","Non-hazardous","0","0","317.59705857482726","3439.3094459219392","0","26.5918489768844","0","27.43610760492475","0.1848959209959776","11.333824353737368","5.8101546811076936","39.639106253888833","2.830988424587102","0","0","428.16256928710766","89555.488999999929","93854.384999999922"
"150","2012","07.6","Textile wastes","Total","0","0","317.59705857482726","3439.3094459219392","0","26.5918489768844","0","27.43610760492475","0.1848959209959776","11.333824353737368","5.8101546811076936","39.639106253888833","2.830988424587102","0","0","428.16256928710766","89555.488999999929","93854.384999999922"
"151","2012","07.7","Waste containing PCB","Hazardous","0","0","0","0","0","0","0","0","0","0","4617.4309999999987","0","0","0","0","0","0","4617.4309999999987"
"152","2012","07.7","Waste containing PCB","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"153","2012","07.7","Waste containing PCB","Total","0","0","0","0","0","0","0","0","0","0","4617.4309999999987","0","0","0","0","0","0","4617.4309999999987"
"154","2012","08*","Discarded equipment","Hazardous","9.0781349857541009","0","406.10782715915212","690.70175126873482","15.722774635166029","1308.2245496002349","6.5240858200561291","237.10225133795856","143.22369634685012","399.24072859076011","449.15468386119665","1139.5284850878888","84.321421457670155","21.954773729556443","0","26970.934971104776","254813.13199999998","286694.95213498571"
"155","2012","08*","Discarded equipment","Non-hazardous","0","0","1266.4753167977233","2154.0011315960164","49.032558978991226","4079.7886425572624","20.345812375916218","739.41975208228189","446.65299231657536","1245.0597954675295","1400.7199135104645","3553.6983102424538","262.96217854374459","68.467478720782154","0","99563.634116810135","0","114850.25799999987"
"156","2012","08*","Discarded equipment","Total","9.0781349857541009","0","1672.5831439568753","2844.7028828647512","64.755333614157252","5388.0131921574975","26.869898195972347","976.52200342024048","589.87668866342551","1644.3005240582897","1849.8745973716611","4693.2267953303426","347.28360000141475","90.42225245033859","0","126534.56908791492","254813.13199999998","401545.21013498562"
"157","2012","08.1","Discarded vehicles","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","765615.8199999975","320.21999999999969","765936.03999999748"
"158","2012","08.1","Discarded vehicles","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","426644.72299999947","0","426644.72299999947"
"159","2012","08.1","Discarded vehicles","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1192260.542999997","320.21999999999969","1192580.762999997"
"160","2012","08.41","Batteries & accumulators wastes","Hazardous","3176.1582871794867","0","2.5924553306061449","1.3234177056478533","1.0004211633505613","0.33753812527326332","4.3918115907375314E-2","35.037109914113159","0.43444991266639554","1.1868153710251019","136.30283186741565","2.899970546658738","2.8932898642507858","0.58599453705915816","0","75136.838787545974","6642.3820000000005","85140.017287179435"
"161","2012","08.41","Batteries & accumulators wastes","Non-hazardous","0","0","3.3737872895662346","1.7222784058762111","1.3019349515025311","0.43926767931028987","5.7154458740608517E-2","45.596834281318863","0.56538740552352718","1.5445059232284362","177.3827136989284","3.7739835494662568","3.7652893971977557","0.76260558766240671","0","2961.7232573716778","0","3202.0089999999996"
"162","2012","08.41","Batteries & accumulators wastes","Total","3176.1582871794867","0","5.9662426201723795","3.0456961115240642","2.3023561148530924","0.77680580458355319","0.10107257464798383","80.633944195432022","0.99983731818992272","2.7313212942535383","313.68554556634405","6.6739540961249944","6.6585792614485415","1.3486001247215649","0","78098.562044917649","6642.3820000000005","88342.026287179426"
"163","2012","09.1","Animal & mixed food waste","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"164","2012","09.1","Animal & mixed food waste","Non-hazardous","14169.243633082981","12","870543.35400000005","0","0","0","0","0","0","0","0","0","0","0","0","658923.29200000013","232710.23799999995","1776358.1276330831"
"165","2012","09.1","Animal & mixed food waste","Total","14169.243633082981","12","870543.35400000005","0","0","0","0","0","0","0","0","0","0","0","0","658923.29200000013","232710.23799999995","1776358.1276330831"
"166","2012","09.2","Vegetal wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"167","2012","09.2","Vegetal wastes","Non-hazardous","0","0","225526.75299999997","0","0","0","0","0","0","0","0","0","0","0","0","80902.228999999978","3743378.6419999977","4049807.6239999975"
"168","2012","09.2","Vegetal wastes","Total","0","0","225526.75299999997","0","0","0","0","0","0","0","0","0","0","0","0","80902.228999999978","3743378.6419999977","4049807.6239999975"
"169","2012","09.3","Animal faeces, urine & manure","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"170","2012","09.3","Animal faeces, urine & manure","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","2012","09.3","Animal faeces, urine & manure","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","2012","10.1","Household & similar wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"173","2012","10.1","Household & similar wastes","Non-hazardous","776.98983050043012","0","451465.87338419684","325.88786117383643","229.27657438767596","150545.57720611687","104.34167042550294","450755.04166654771","336.70893753001906","301796.58162584773","151524.37800460515","745.78528063349324","309.61978026696835","20.598404209700199","0","7332990.0820040479","12327236.617000002","21169163.359230492"
"174","2012","10.1","Household & similar wastes","Total","776.98983050043012","0","451465.87338419684","325.88786117383643","229.27657438767596","150545.57720611687","104.34167042550294","450755.04166654771","336.70893753001906","301796.58162584773","151524.37800460515","745.78528063349324","309.61978026696835","20.598404209700199","0","7332990.0820040479","12327236.617000002","21169163.359230492"
"175","2012","10.2","Mixed & undifferentiated materials","Hazardous","0","512.47200000000009","1062.7287577874304","112.83639922732425","24.615662058997231","411.87489611162755","32.469684178745972","342.80861111296537","92.355098787081658","335.16544551786467","466.94518063357145","119.07104318756043","61.017086982046933","18.785625120012654","0","10344.66850929477","0","13937.813999999998"
"176","2012","10.2","Mixed & undifferentiated materials","Non-hazardous","8946.5831326966254","2542.7280000000005","82588.967621138305","680.51669354311161","148.45713855167881","115860.18284830282","195.82477169617556","2075464.5468571223","564.87290346384611","4779.6189003689897","2816.1479147386676","718.11785170033716","367.9942515623971","113.29616666565606","0","62060.444081145746","2594935.6460000044","4952783.9451327007"
"177","2012","10.2","Mixed & undifferentiated materials","Total","8946.5831326966254","3055.2000000000007","83651.696378925728","793.35309277043586","173.07280061067604","116272.05774441444","228.29445587492154","2075807.3554682352","657.22800225092783","5114.7843458868547","3283.0930953722391","837.18889488789762","429.01133854444402","132.08179178566871","0","72405.11259044052","2594935.6460000044","4966721.759132701"
"178","2012","10.3","Sorting residues","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","2012","10.3","Sorting residues","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","2012","10.3","Sorting residues","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","2012","11","Common sludges","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"182","2012","11","Common sludges","Non-hazardous","0","0","31391.465275687366","0.19088890466895325","3.8927840890195209","3369.5763453229033","1.0366386537085299","150.53820036923864","33.396760948289476","79.137645968000982","116.09076215145451","12.573668178057368","40.00578395134135","933342.35136873228","0","187156.53834863182","0","1155696.794471588"
"183","2012","11","Common sludges","Total","0","0","31391.465275687366","0.19088890466895325","3.8927840890195209","3369.5763453229033","1.0366386537085299","150.53820036923864","33.396760948289476","79.137645968000982","116.09076215145451","12.573668178057368","40.00578395134135","933342.35136873228","0","187156.53834863182","0","1155696.794471588"
"184","2012","12.1","Mineral waste from construction & demolition","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","266701.93275500002","0","0","266701.93275500002"
"185","2012","12.1","Mineral waste from construction & demolition","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47971815.615248226","0","0","47971815.615248226"
"186","2012","12.1","Mineral waste from construction & demolition","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48238517.548003227","0","0","48238517.548003227"
"187","2012","12.2, 12.3, 12.5","Other mineral wastes","Hazardous","21292.984340558054","0","1060.9997428469392","9.6780135551034499E-2","8.2657636667071657","0.89128147907553279","16.225318628651276","1343.2635737384778","2138.0146689754138","2983.3760517469955","60.896808494354019","7.3035982621085651","171.70534740521319","112.15502270298992","0","2038.9660419175234","0","31235.144340558054"
"188","2012","12.2, 12.3, 12.5","Other mineral wastes","Non-hazardous","0","11751929.467","18238.71553831522","0.50499499651679702","43.130434466857224","4.6506722155177158","84.663083779614425","101356.82726855567","66625.824615207646","144270.28011813867","317.75718662094442","38.109892675121131","895.95184818775761","585.22056181013772","0","10639.245785030324","0","12095030.349000001"
"189","2012","12.2, 12.3, 12.5","Other mineral wastes","Total","21292.984340558054","11751929.467","19299.71528116216","0.60177513206783151","51.39619813356439","5.5419536945932482","100.8884024082657","102700.09084229416","68763.839284183065","147253.65616988568","378.65399511529847","45.413490937229696","1067.6571955929708","697.37558451312771","0","12678.211826947847","0","12126265.493340557"
"190","2012","12.4","Combustion wastes","Hazardous","0","0","0","0","0","0","0","0","1496.64","12632.916000000001","0","0","15303.470000000001","0","0","0","0","29433.026000000002"
"191","2012","12.4","Combustion wastes","Non-hazardous","0","0","0","0","0","0","0","0","304.09999999999997","243761.98200000002","0","0","3371428.3419999992","0","0","0","0","3615494.4239999992"
"192","2012","12.4","Combustion wastes","Total","0","0","0","0","0","0","0","0","1800.74","256394.89800000002","0","0","3386731.8119999995","0","0","0","0","3644927.4499999993"
"193","2012","12.6","Soils","Hazardous","0","0","0","0","0","0","1631.6799999999998","0","0","0","0","0","0","0","476949.57574878214","0","0","478581.25574878213"
"194","2012","12.6","Soils","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37924507.769544132","407415.20999999979","0","38331922.979544133"
"195","2012","12.6","Soils","Total","0","0","0","0","0","0","1631.6799999999998","0","0","0","0","0","0","0","38401457.345292911","407415.20999999979","0","38810504.235292912"
"196","2012","12.7","Dredging spoils","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","2012","12.7","Dredging spoils","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10941168.871727748","0","0","10941168.871727748"
"198","2012","12.7","Dredging spoils","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10941168.871727748","0","0","10941168.871727748"
"199","2012","12.8, 13","Mineral waste from waste treatment & stabilised waste","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","2012","12.8, 13","Mineral waste from waste treatment & stabilised waste","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","2012","12.8, 13","Mineral waste from waste treatment & stabilised waste","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","2012","Total","*Total waste generation","Hazardous","141846.74907314021","20968.138000000003","15558.612990669475","2411.3565407908995","557.81195427807427","40107.634239578962","12138.23791093149","461524.25918953156","28164.831011338025","112692.80746182876","24976.608374344771","7096.1050792080641","40788.281621905116","1228.0312571803315","743651.5085037821","1138556.9841584114","268831.29299999995","3061099.2503669192"
"203","2012","Total","*Total waste generation","Non-hazardous","127809.27410174211","11757686.662","1863891.3142416254","22034.796412269523","125586.14481191427","1384911.4082552267","11256.892266780844","2941250.8764447495","118703.62297778981","1107417.658824838","296865.90297888371","81771.150610722427","3382217.9431584901","949236.87722259481","99356332.776520118","19086103.369143289","21664838.466000006","164277915.13597101"
"204","2012","Total","*Total waste generation","Total","269656.02317488228","11778654.800000001","1879449.9272322948","24446.152953060424","126143.95676619235","1425019.0424948055","23395.130177712334","3402775.1356342812","146868.45398912783","1220110.4662866667","321842.51135322847","88867.255689930491","3423006.2247803952","950464.90847977519","100099984.2850239","20224660.3533017","21933669.759000007","167339014.38633797"
"205","2014","01.1","Spent solvents","Hazardous","0","0","18.065464014482792","12.046312041949024","21.522649645347322","914.74602936031181","24.250271874382712","40845.23233988203","12.601048559517732","446.33459449576458","469.20359197165834","108.16516299047672","2.6541472639025652","0.59518416584393552","0","1380.284203734363","0","44255.70100000003"
"206","2014","01.1","Spent solvents","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"207","2014","01.1","Spent solvents","Total","0","0","18.065464014482792","12.046312041949024","21.522649645347322","914.74602936031181","24.250271874382712","40845.23233988203","12.601048559517732","446.33459449576458","469.20359197165834","108.16516299047672","2.6541472639025652","0.59518416584393552","0","1380.284203734363","0","44255.70100000003"
"208","2014","01.2","Acid, alkaline or saline wastes","Hazardous","0","0","2601.9313437611236","1.6009096608305586","13.868414807070636","5770.7549996552534","1884.6937852994595","39410.465490301562","2040.6427168355419","14253.677845685434","3674.7069657754091","837.56621654127514","38.487330583005466","109.59982802655713","0","6882.2671530674888","0","77520.263000000021"
"209","2014","01.2","Acid, alkaline or saline wastes","Non-hazardous","0","0","2208.8375644955536","1.3590479259513537","11.773206721735976","4901.6426596246747","134.34646575658283","33456.423367190007","1732.3471272478066","11848.654852354242","3119.5407226945586","711.02864658008957","22.256476817267295","93.041739086539636","0","5842.5101235050006","0","64083.762000000017"
"210","2014","01.2","Acid, alkaline or saline wastes","Total","0","0","4810.7689082566776","2.9599575867819121","25.64162152880661","10672.397659279928","2019.0402510560423","72866.888857491576","3772.9898440833485","26102.332698039674","6794.2476884699681","1548.5948631213646","60.743807400272757","202.64156711309676","0","12724.777276572489","0","141604.02500000002"
"211","2014","01.3","Used oils","Hazardous","20590.607346752473","1178.7669999999998","4656.6230891213118","59.069085395744715","67.372365739388684","2965.7398974379544","3455.1311354355566","39804.461541523553","15123.923480298516","17715.790182415174","7230.7969550719063","3118.2080387447345","24640.31579536444","21.786153918251202","0","58788.010279533497","4613.840000000002","204030.44234675253"
"212","2014","01.3","Used oils","Non-hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"213","2014","01.3","Used oils","Total","20590.607346752473","1178.7669999999998","4656.6230891213118","59.069085395744715","67.372365739388684","2965.7398974379544","3455.1311354355566","39804.461541523553","15123.923480298516","17715.790182415174","7230.7969550719063","3118.2080387447345","24640.31579536444","21.786153918251202","0","58788.010279533497","4613.840000000002","204030.44234675253"
"214","2014","01.4, 02, 03.1","Chemical wastes","Hazardous","105708.13654654392","491.1169999999999","447.74031455741925","1360.3967400387385","378.41018184286997","21198.272405033498","4190.5938800140266","542102.45743444155","2925.7582127741234","56949.563626930787","7130.5342400310901","1660.7298461906123","656.11229705357835","8.1733463975158003","0","58439.763474694264","2612.9659999999994","806260.72554654395"
"215","2014","01.4, 02, 03.1","Chemical wastes","Non-hazardous","0","5.2939999999999996","154.94450111421091","1753.2192880128157","107.29449619060354","6015.2766453664799","1016.7597131591856","30418.148348300521","829.45947156094007","16172.298885929484","2021.597836217491","470.83923989906793","186.03408349159176","2.3112209845349363","0","17946.869269773077","4258.6919999999991","81359.039000000004"
"216","2014","01.4, 02, 03.1","Chemical wastes","Total","105708.13654654392","496.41099999999989","602.68481567163019","3113.6160280515542","485.7046780334735","27213.549050399979","5207.3535931732122","572520.60578274203","3755.2176843350635","73121.862512860273","9152.1320762485811","2131.5690860896802","842.14638054517013","10.484567382050736","0","76386.632744467337","6871.6579999999985","887619.76454654406"
"217","2014","03.2","Industrial effluent sludges","Hazardous","0","14216.834999999999","5004.924013356992","95.1464491602122","1.5391789956017403","5847.982717245889","166.92212806019015","2815.4112037548216","643.43052477081142","1871.5629291224191","222.35421343377726","15.436953260289835","323.06012791647998","895.30338598732897","0","858.97291493519015","0","32978.881739999997"
"218","2014","03.2","Industrial effluent sludges","Non-hazardous","0","555.78600000000006","68728.065476050906","2207.4076439268651","21.136144026715161","86745.227917346769","1350.2573548720698","27194.31788031659","5908.0931920897292","23409.36299365995","3053.3880032880338","211.98162681241519","5566.8713107344311","12294.386402041506","0","11795.49311483406","0","249041.77506000007"
"219","2014","03.2","Industrial effluent sludges","Total","0","14772.620999999999","73732.989489407904","2302.5540930870775","22.675323022316903","92593.210634592659","1517.1794829322598","30009.729084071412","6551.5237168605408","25280.925922782368","3275.742216721811","227.41858007270503","5889.9314386509113","13189.689788028834","0","12654.46602976925","0","282020.65680000006"
"220","2014","03.3","Sludges & liquid wastes from waste treatment","Hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","2014","03.3","Sludges & liquid wastes from waste treatment","Non-hazardous","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","2014","03.3","Sludges & liquid wastes from waste treatment","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","2014","05","Health care & biological wastes","Hazardous","20.887948989772561","2.0119999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","134674.69200000001","0","134697.59194898978"
"224","2014","05","Health care & biological wastes","Non-hazardous","1003.6764633212803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128256.91100000011","0","129260.58746332138"
"225","2014","05","Health care & biological wastes","Total","1024.5644123110528","2.0119999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","262931.60300000012","0","263958.17941231118"
"226","2014","06.1","Metallic wastes, ferrous","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"227","2014","06.1","Metallic wastes, ferrous","Non-hazardous","0","0","0","0","0","0","0","0","0","478099.38599999988","0","0","0","0","1216652.8259999999","754427.23200000019","9668.7769999999982","2458848.2209999999"
"228","2014","06.1","Metallic wastes, ferrous","Total","0","0","0","0","0","0","0","0","0","478099.38599999988","0","0","0","0","1216652.8259999999","754427.23200000019","9668.7769999999982","2458848.2209999999"
"229","2014","06.2","Metallic wastes, non-ferrous","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"230","2014","06.2","Metallic wastes, non-ferrous","Non-hazardous","0","0","0","0","0","0","0","0","0","47918.61","0","0","0","0","336299.94300000032","136036.60699999999","2717.0429999999997","522972.20300000027"
"231","2014","06.2","Metallic wastes, non-ferrous","Total","0","0","0","0","0","0","0","0","0","47918.61","0","0","0","0","336299.94300000032","136036.60699999999","2717.0429999999997","522972.20300000027"
"232","2014","06.3","Metallic wastes, mixed","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"233","2014","06.3","Metallic wastes, mixed","Non-hazardous","4449.4132658451108","2117.9779999999996","1308.4080466944533","154.88855472428148","234.0339040503755","1768.6752832430379","326.31409456133616","2895.6211033002901","446.66239337065082","28333.051930944112","21018.543178609831","2043.0973055722723","1182.2211317815786","33.610956666819135","399212.48299999983","2256221.919580488","260138.07899999982","2981885.0007298519"
"234","2014","06.3","Metallic wastes, mixed","Total","4449.4132658451108","2117.9779999999996","1308.4080466944533","154.88855472428148","234.0339040503755","1768.6752832430379","326.31409456133616","2895.6211033002901","446.66239337065082","28333.051930944112","21018.543178609831","2043.0973055722723","1182.2211317815786","33.610956666819135","399212.48299999983","2256221.919580488","260138.07899999982","2981885.0007298519"
"235","2014","07.1","Glass wastes","Hazardous","0","0","0","0","0","0","0","0","19608.181000000004","0","0","0","0","0","0","0","0","19608.181000000004"
"236","2014","07.1","Glass wastes","Non-hazardous","0","0","1926.3074628434374","22.852814512953309","57.781001788084545","56.03782554987481","4.8001701378907947E-2","913.65411114131723","11595.577668128632","27.088009925245515","122.00813421395766","30.104334948891701","2.2426421763176707","0","82747.394999999873","359608.88277066615","486778.84399999998","943888.82377759612"
"237","2014","07.1","Glass wastes","Total","0","0","1926.3074628434374","22.852814512953309","57.781001788084545","56.03782554987481","4.8001701378907947E-2","913.65411114131723","31203.758668128634","27.088009925245515","122.00813421395766","30.104334948891701","2.2426421763176707","0","82747.394999999873","359608.88277066615","486778.84399999998","963497.0047775961"
"238","2014","07.2","Paper & cardboard wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"239","2014","07.2","Paper & cardboard wastes","Non-hazardous","5629.0133970771349","0","51794.146064197812","4896.3624814145105","1652.3202454867856","964525.14064205298","421.08278937727528","35198.103330109327","5443.3606884585715","10960.361738653553","36878.784404881648","25989.564572184634","1420.2833085292316","567.58254047133676","0","3855449.3795361775","970412.75","5971238.2357390728"
"240","2014","07.2","Paper & cardboard wastes","Total","5629.0133970771349","0","51794.146064197812","4896.3624814145105","1652.3202454867856","964525.14064205298","421.08278937727528","35198.103330109327","5443.3606884585715","10960.361738653553","36878.784404881648","25989.564572184634","1420.2833085292316","567.58254047133676","0","3855449.3795361775","970412.75","5971238.2357390728"
"241","2014","07.3","Rubber wastes","Hazardous","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z","z"
"242","2014","07.3","Rubber wastes","Non-hazardous","11315.604677009713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280831.53599999996","7016.7200000000012","299163.86067700968"
